SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221116|AAM01|ADMF04CCN5|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP V TAHUN 2019 SERI C|103.490846|103.490846|104.790846|102.190846|
IBPA|20221116|AAM01|ASDF04CCN2|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP II TAHUN 2019 SERI C|103.329086|103.329086|104.629086|102.029086|
IBPA|20221116|AAM01|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|101.074635|100.013352|102.274635|99.874635|
IBPA|20221116|AAM01|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.252332|100.252332|101.452332|99.052332|
IBPA|20221116|AAM01|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.632116|100.632116|103.132116|98.132116|
IBPA|20221116|AAM01|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|105.178701|105.178701|105.438701|104.918701|
IBPA|20221116|AAM01|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|100.613490|100.613490|100.873490|100.353490|
IBPA|20221116|AAM01|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|94.868864|94.868864|95.168864|94.568864|
IBPA|20221116|AAM01|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|107.335357|107.335357|107.635357|107.035357|
IBPA|20221116|AAM01|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.736414|102.736414|102.961414|102.511414|
IBPA|20221116|AAM01|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|109.689519|109.689519|109.989519|109.389519|
IBPA|20221116|AAM01|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|107.008337|107.008337|107.308337|106.708337|
IBPA|20221116|AAM01|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|101.320825|101.320825|101.620825|101.020825|
IBPA|20221116|AAM01|FR0076|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076|99.112800|99.112800|99.412800|98.812800|
IBPA|20221116|AAM01|FR0078|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078|106.105000|106.105000|106.405000|105.805000|
IBPA|20221116|AAM01|FR0080|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0080|101.753340|101.753340|102.053340|101.453340|
IBPA|20221116|AAM01|FR0081|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0081|99.748384|99.748384|99.973384|99.523384|
IBPA|20221116|AAM01|FR0082|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0082|99.326240|99.326240|99.626240|99.026240|
IBPA|20221116|AAM01|FR0083|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0083|101.349875|101.349875|101.649875|101.049875|
IBPA|20221116|AAM01|FR0086|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0086|96.230500|96.230500|96.490500|95.970500|
IBPA|20221116|AAM01|FR0087|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0087|96.296010|96.296010|96.596010|95.996010|
IBPA|20221116|AAM01|FR0090|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0090|93.915054|93.915054|94.175054|93.655054|
IBPA|20221116|AAM01|IFR0006|SBSN SERI IFR0006|120.256856|120.256856|120.556856|119.956856|
IBPA|20221116|AAM01|INKP01BCN3|OBLIGASI BERKELANJUTAN I INDAH KIAT PULP & PAPER TAHAP III TAHUN 2020 SERI B|102.961728|102.961728|104.561728|101.361728|
