SENDER|PRICE DATE|PROFIL MI|CODE BASE SEC|SEC DSC|IBPA PRICE|MI PRICE|UPPER PRICE|LOWER PRICE|REASON
IBPA|20221122|AAM01|ADHI03CN1|OBLIGASI BERKELANJUTAN III ADHI KARYA TAHAP I TAHUN 2020|101.237528|102.150000|102.437528|100.037528|
IBPA|20221122|AAM01|ADMF04CCN5|OBLIGASI BERKELANJUTAN IV ADIRA FINANCE TAHAP V TAHUN 2019 SERI C|103.458285|103.458285|104.758285|102.158285|
IBPA|20221122|AAM01|ASDF04CCN2|OBLIGASI BERKELANJUTAN IV ASTRA SEDAYA FINANCE TAHAP II TAHUN 2019 SERI C|103.285580|103.285580|104.585580|101.985580|
IBPA|20221122|AAM01|BMTP01BCN1|OBLIGASI BERKELANJUTAN I BANK MANDIRI TASPEN TAHAP I TAHUN 2019 SERI B|100.629906|101.900000|101.929906|99.329906|
IBPA|20221122|AAM01|BMTR03ACN1|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP I TAHUN 2022 SERI A|101.009856|100.013019|102.209856|99.809856|
IBPA|20221122|AAM01|BMTR03ACN2|OBLIGASI BERKELANJUTAN III GLOBAL MEDIACOM TAHAP II TAHUN 2022 SERI A|100.222629|100.222629|101.422629|99.022629|
IBPA|20221122|AAM01|BVIC02SBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK VICTORIA TAHAP I TAHUN 2019|100.625816|100.625816|103.125816|98.125816|
IBPA|20221122|AAM01|FR0056|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0056|104.902146|104.902146|105.162146|104.642146|
IBPA|20221122|AAM01|FR0059|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0059|100.188947|100.188947|100.448947|99.928947|
IBPA|20221122|AAM01|FR0065|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0065|95.080917|95.080917|95.380917|94.780917|
IBPA|20221122|AAM01|FR0068|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0068|107.570625|107.570625|107.870625|107.270625|
IBPA|20221122|AAM01|FR0070|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0070|102.701255|102.701255|102.926255|102.476255|
IBPA|20221122|AAM01|FR0071|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0071|109.507008|109.507008|109.807008|109.207008|
IBPA|20221122|AAM01|FR0072|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0072|106.712125|106.712125|107.012125|106.412125|
IBPA|20221122|AAM01|FR0075|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0075|101.266229|101.266229|101.566229|100.966229|
IBPA|20221122|AAM01|FR0076|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0076|99.768000|99.768000|100.068000|99.468000|
IBPA|20221122|AAM01|FR0078|OBLIGASI NEGARA REPUBLIK INDONESIA SERI FR0078|106.009833|106.009833|106.309833|105.709833|
